origin,year,month,day,hour,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib,time_hour,quarter
LAS,2015,1,11,12,52,44,74.29,230,4.60312,5.297178434,0,1015.2,10,1/11/2015 12:00,1
LAS,2015,1,11,13,52,44,74.29,230,5.7539,6.621473042,0,1015.5,10,1/11/2015 13:00,1
LAS,2015,1,11,14,52,44,74.29,210,6.90468,7.94576765,0,1015.9,10,1/11/2015 14:00,1
LAS,2015,1,11,15,53,44,71.4,210,6.90468,7.94576765,1.00E-04,1017,10,1/11/2015 15:00,1
LAS,2015,1,11,16,52,47,82.87,200,9.20624,10.59435687,0.01,1018.5,9,1/11/2015 16:00,1
LAS,2015,1,11,17,52,48,86.3,200,5.7539,6.621473042,0.07,NA,2.5,1/11/2015 17:00,1
LAS,2015,1,11,18,51,49,92.28,180,6.90468,7.94576765,0.13,1018.8,3,1/11/2015 18:00,1
LAS,2015,1,11,19,51,49,92.28,180,6.90468,7.94576765,0.02,NA,2.5,1/11/2015 19:00,1
LAS,2015,1,11,20,52,49,89.26,180,4.60312,5.297178434,0.02,NA,4,1/11/2015 20:00,1
LAS,2015,1,11,21,52,49,89.26,160,3.45234,3.972883825,1.00E-04,NA,6,1/11/2015 21:00,1
LAS,2015,1,11,22,52,47,82.87,200,5.7539,6.621473042,0.01,1018.2,8,1/11/2015 22:00,1
LAS,2015,1,11,23,52,48,86.3,190,6.90468,7.94576765,1.00E-04,1018.2,9,1/11/2015 23:00,1
LAS,2015,1,12,0,52,47,82.87,230,4.60312,5.297178434,0,1018.3,10,1/12/2015 0:00,1
LAS,2015,1,12,1,53,47,79.64,250,3.45234,3.972883825,0,1018.6,10,1/12/2015 1:00,1
LAS,2015,1,12,2,52,48,86.3,180,5.7539,6.621473042,0,1018.7,10,1/12/2015 2:00,1
LAS,2015,1,12,3,51,48,89.22,170,6.90468,7.94576765,0,1019.1,10,1/12/2015 3:00,1
LAS,2015,1,12,4,51,48,89.22,190,5.7539,6.621473042,0,1019.5,10,1/12/2015 4:00,1
LAS,2015,1,12,5,51,48,89.22,190,4.60312,5.297178434,0,1019.6,8,1/12/2015 5:00,1
LAS,2015,1,12,6,51,48,89.22,210,4.60312,5.297178434,0,1019.7,7,1/12/2015 6:00,1
LAS,2015,1,12,7,50,48,92.87,190,6.90468,7.94576765,0,1019.4,8,1/12/2015 7:00,1
LAS,2015,1,12,8,51,47,85.67,190,8.05546,9.270062259,0,1019.5,9,1/12/2015 8:00,1
LAS,2015,1,12,9,50,46,86.19,210,5.7539,6.621473042,0,1019.8,9,1/12/2015 9:00,1
LAS,2015,1,12,10,50,46,86.19,200,5.7539,6.621473042,0,1019.6,9,1/12/2015 10:00,1
LAS,2015,1,12,11,50,46,86.19,210,4.60312,5.297178434,0,1019.1,9,1/12/2015 11:00,1
LAS,2015,1,12,12,49,46,89.73,200,8.05546,9.270062259,0,1019.1,10,1/12/2015 12:00,1
LAS,2015,1,12,13,50,46,86.19,200,6.90468,7.94576765,0,1019.2,9,1/12/2015 13:00,1
LAS,2015,1,12,14,50,46,86.19,200,10.35702,11.91865148,0,1019.7,10,1/12/2015 14:00,1
LAS,2015,1,12,15,51,45,79.48,200,5.7539,6.621473042,0,1019.9,10,1/12/2015 15:00,1
LAS,2015,1,12,16,51,47,85.67,0,0,0,0,1020.9,9,1/12/2015 16:00,1
LAS,2015,1,12,17,53,47,79.64,170,4.60312,5.297178434,0,1020.8,9,1/12/2015 17:00,1
LAS,2015,1,12,18,54,47,77.06,160,4.60312,5.297178434,0,NA,10,1/12/2015 18:00,1
LAS,2015,1,12,19,58,44,59.84,180,5.7539,6.621473042,0,1018.1,10,1/12/2015 19:00,1
LAS,2015,1,12,20,60,46,59.72,0,0,0,0,1017.4,10,1/12/2015 20:00,1
LAS,2015,1,12,21,60,45,57.33,NA,3.45234,3.972883825,0,1017,10,1/12/2015 21:00,1
LAS,2015,1,12,22,60,45,57.33,180,3.45234,3.972883825,0,1016.6,10,1/12/2015 22:00,1
LAS,2015,1,12,23,59,47,64.22,150,5.7539,6.621473042,0,1016.6,10,1/12/2015 23:00,1
LAS,2015,1,13,0,58,47,66.75,170,6.90468,7.94576765,0,1016.8,10,1/13/2015 0:00,1
LAS,2015,1,13,1,57,47,68.95,190,9.20624,10.59435687,0,1016.9,10,1/13/2015 1:00,1
LAS,2015,1,13,2,56,47,71.7,200,8.05546,9.270062259,0,1016.8,10,1/13/2015 2:00,1
LAS,2015,1,13,3,56,47,71.7,200,6.90468,7.94576765,0,1016.7,10,1/13/2015 3:00,1
LAS,2015,1,13,4,55,47,74.08,200,8.05546,9.270062259,0,1017.3,10,1/13/2015 4:00,1
LAS,2015,1,13,5,55,46,71.6,210,8.05546,9.270062259,0,1017.4,10,1/13/2015 5:00,1
LAS,2015,1,13,6,54,46,74.48,100,4.60312,5.297178434,0,1017.6,10,1/13/2015 6:00,1
LAS,2015,1,13,7,54,43,66.28,180,4.60312,5.297178434,0,1017.5,10,1/13/2015 7:00,1
LAS,2015,1,13,8,52,42,68.86,140,4.60312,5.297178434,0,1017.3,10,1/13/2015 8:00,1
LAS,2015,1,13,9,52,39,61.15,220,6.90468,7.94576765,0,1017.7,10,1/13/2015 9:00,1
LAS,2015,1,13,10,49,40,70.95,190,4.60312,5.297178434,0,1018.1,10,1/13/2015 10:00,1
LAS,2015,1,13,11,48,37,65.56,0,0,0,0,1018.1,10,1/13/2015 11:00,1
LAS,2015,1,13,12,48,35,60.62,0,0,0,0,1018,10,1/13/2015 12:00,1
LAS,2015,1,13,13,46,39,76.35,190,5.7539,6.621473042,0,1018.7,10,1/13/2015 13:00,1
LAS,2015,1,13,14,46,35,65.32,130,3.45234,3.972883825,0,1018.9,10,1/13/2015 14:00,1
LAS,2015,1,13,15,49,33,54.15,190,6.90468,7.94576765,0,1019.3,10,1/13/2015 15:00,1
LAS,2015,1,13,16,53,28,37.86,350,8.05546,9.270062259,0,1020.1,10,1/13/2015 16:00,1
LAS,2015,1,13,17,55,27,33.69,330,17.2617,19.86441913,0,1020.4,10,1/13/2015 17:00,1
LAS,2015,1,13,18,57,26,30.21,330,13.80936,15.8915353,0,1019.4,10,1/13/2015 18:00,1
LAS,2015,1,13,19,57,26,30.21,320,13.80936,15.8915353,0,1018.4,10,1/13/2015 19:00,1
LAS,2015,1,13,20,59,25,26.9,310,8.05546,9.270062259,0,1018,10,1/13/2015 20:00,1
LAS,2015,1,13,21,58,24,26.93,330,9.20624,10.59435687,0,1018.2,10,1/13/2015 21:00,1
LAS,2015,1,13,22,59,25,26.9,30,11.5078,13.24294608,0,1018.1,10,1/13/2015 22:00,1
LAS,2015,1,13,23,58,26,29.25,30,8.05546,9.270062259,0,1018,10,1/13/2015 23:00,1
LAS,2015,1,14,0,57,26,30.21,50,5.7539,6.621473042,0,1018.4,10,1/14/2015 0:00,1
LAS,2015,1,14,1,56,28,34.09,60,8.05546,9.270062259,0,1019,10,1/14/2015 1:00,1
LAS,2015,1,14,2,55,30,38.19,NA,5.7539,6.621473042,0,1019.3,10,1/14/2015 2:00,1
LAS,2015,1,14,3,55,30,38.19,NA,3.45234,3.972883825,0,1019.6,10,1/14/2015 3:00,1
LAS,2015,1,14,4,54,29,38.01,50,8.05546,9.270062259,0,1020,10,1/14/2015 4:00,1
LAS,2015,1,14,5,51,31,45.81,0,0,0,0,1020.7,10,1/14/2015 5:00,1
LAS,2015,1,14,6,50,30,45.97,140,4.60312,5.297178434,0,1020.6,10,1/14/2015 6:00,1
LAS,2015,1,14,7,50,29,43.99,60,4.60312,5.297178434,0,1020.4,10,1/14/2015 7:00,1
LAS,2015,1,14,8,50,28,42.39,NA,3.45234,3.972883825,0,1020.7,10,1/14/2015 8:00,1
LAS,2015,1,14,9,49,27,42.22,40,5.7539,6.621473042,0,1021,10,1/14/2015 9:00,1
LAS,2015,1,14,10,48,27,43.67,60,4.60312,5.297178434,0,1020.8,10,1/14/2015 10:00,1
LAS,2015,1,14,11,47,27,45.48,90,5.7539,6.621473042,0,1021,10,1/14/2015 11:00,1
LAS,2015,1,14,12,47,26,43.81,40,8.05546,9.270062259,0,1021.4,10,1/14/2015 12:00,1
LAS,2015,1,14,13,49,25,38.89,340,11.5078,13.24294608,0,1021.6,10,1/14/2015 13:00,1
LAS,2015,1,14,14,46,27,47.05,NA,4.60312,5.297178434,0,1022.2,10,1/14/2015 14:00,1
LAS,2015,1,14,15,48,26,42.07,20,9.20624,10.59435687,0,1022.5,10,1/14/2015 15:00,1
LAS,2015,1,14,16,51,25,35.89,40,6.90468,7.94576765,0,1023.5,10,1/14/2015 16:00,1
LAS,2015,1,14,17,53,26,34.89,40,11.5078,13.24294608,0,1023.9,10,1/14/2015 17:00,1
LAS,2015,1,14,18,54,26,33.76,NA,5.7539,6.621473042,0,1023.3,10,1/14/2015 18:00,1
LAS,2015,1,14,19,56,26,31.41,NA,3.45234,3.972883825,0,1022.3,10,1/14/2015 19:00,1
LAS,2015,1,14,20,57,24,27.82,200,4.60312,5.297178434,0,1021.5,10,1/14/2015 20:00,1
LAS,2015,1,14,21,59,24,25.91,0,0,0,0,1021.7,10,1/14/2015 21:00,1
LAS,2015,1,14,22,60,24,24.93,NA,3.45234,3.972883825,0,1021.4,10,1/14/2015 22:00,1
LAS,2015,1,14,23,59,24,25.91,130,4.60312,5.297178434,0,1021.6,10,1/14/2015 23:00,1
LAS,2015,1,15,0,57,25,28.89,170,5.7539,6.621473042,0,1022.1,10,1/15/2015 0:00,1
LAS,2015,1,15,1,56,27,32.61,210,8.05546,9.270062259,0,1022.4,10,1/15/2015 1:00,1
LAS,2015,1,15,2,52,29,40.88,240,6.90468,7.94576765,0,1023.1,10,1/15/2015 2:00,1
LAS,2015,1,15,3,50,30,45.97,240,8.05546,9.270062259,0,1023.7,10,1/15/2015 3:00,1
LAS,2015,1,15,4,49,31,49.64,210,9.20624,10.59435687,0,1024.4,10,1/15/2015 4:00,1
LAS,2015,1,15,5,47,31,53.47,190,10.35702,11.91865148,0,1025.3,10,1/15/2015 5:00,1
LAS,2015,1,15,6,46,30,53.33,200,10.35702,11.91865148,0,1025.4,10,1/15/2015 6:00,1
LAS,2015,1,15,7,45,30,55.56,190,9.20624,10.59435687,0,1025.4,10,1/15/2015 7:00,1
LAS,2015,1,15,8,43,30,59.93,210,9.20624,10.59435687,0,1025.7,10,1/15/2015 8:00,1
LAS,2015,1,15,9,43,29,57.35,200,8.05546,9.270062259,0,1026.1,10,1/15/2015 9:00,1
LAS,2015,1,15,10,42,29,59.36,200,9.20624,10.59435687,0,1026.3,10,1/15/2015 10:00,1
LAS,2015,1,15,11,42,29,59.36,200,6.90468,7.94576765,0,1026.2,10,1/15/2015 11:00,1
LAS,2015,1,15,12,40,29,64.54,200,6.90468,7.94576765,0,1026.6,10,1/15/2015 12:00,1
LAS,2015,1,15,13,40,29,64.54,210,8.05546,9.270062259,0,1027.1,10,1/15/2015 13:00,1
LAS,2015,1,15,14,41,29,61.89,210,8.05546,9.270062259,0,1027.7,10,1/15/2015 14:00,1
LAS,2015,1,15,15,44,29,55.02,200,9.20624,10.59435687,0,1028.1,10,1/15/2015 15:00,1
LAS,2015,1,15,16,49,26,40.68,190,5.7539,6.621473042,0,1028.7,10,1/15/2015 16:00,1
LAS,2015,1,15,17,51,26,37.54,190,4.60312,5.297178434,0,1029,10,1/15/2015 17:00,1
LAS,2015,1,15,18,53,24,32.13,160,4.60312,5.297178434,0,1028.3,10,1/15/2015 18:00,1
LAS,2015,1,15,19,55,22,27.3,180,4.60312,5.297178434,0,1026.9,10,1/15/2015 19:00,1
LAS,2015,1,15,20,58,21,23.68,130,4.60312,5.297178434,0,1025.8,10,1/15/2015 20:00,1
LAS,2015,1,15,21,59,20,21.76,140,3.45234,3.972883825,0,1025.3,10,1/15/2015 21:00,1
LAS,2015,1,15,22,60,21,21.92,160,4.60312,5.297178434,0,1025.1,10,1/15/2015 22:00,1
LAS,2015,1,15,23,60,22,22.77,190,3.45234,3.972883825,0,1024.8,10,1/15/2015 23:00,1
LAS,2015,1,16,0,57,22,25.41,180,5.7539,6.621473042,0,1024.7,10,1/16/2015 0:00,1
LAS,2015,1,16,1,56,24,28.93,200,8.05546,9.270062259,0,1024.8,10,1/16/2015 1:00,1
LAS,2015,1,16,2,53,25,33.36,210,8.05546,9.270062259,0,1025.2,10,1/16/2015 2:00,1
LAS,2015,1,16,3,50,27,40.55,210,8.05546,9.270062259,0,1025.5,10,1/16/2015 3:00,1
LAS,2015,1,16,4,47,27,45.48,200,8.05546,9.270062259,0,1025.4,10,1/16/2015 4:00,1
LAS,2015,1,16,5,47,26,43.81,190,11.5078,13.24294608,0,1025.4,10,1/16/2015 5:00,1
LAS,2015,1,16,6,47,27,45.48,230,5.7539,6.621473042,0,1025.6,10,1/16/2015 6:00,1
LAS,2015,1,16,7,45,27,49.02,200,9.20624,10.59435687,0,1025.2,10,1/16/2015 7:00,1
LAS,2015,1,16,8,45,25,45.15,220,8.05546,9.270062259,0,1024.4,10,1/16/2015 8:00,1
LAS,2015,1,16,9,43,26,50.94,210,9.20624,10.59435687,0,1024.7,10,1/16/2015 9:00,1
LAS,2015,1,16,10,41,27,57.06,210,6.90468,7.94576765,0,1023.8,10,1/16/2015 10:00,1
LAS,2015,1,16,11,41,27,57.06,250,3.45234,3.972883825,0,1024.1,10,1/16/2015 11:00,1
LAS,2015,1,16,12,40,27,59.5,200,9.20624,10.59435687,0,1024.1,10,1/16/2015 12:00,1
LAS,2015,1,16,13,40,26,57.33,200,11.5078,13.24294608,0,1024.3,10,1/16/2015 13:00,1
LAS,2015,1,16,14,40,25,54.81,200,11.5078,13.24294608,0,NA,10,1/16/2015 14:00,1
LAS,2015,1,16,15,45,25,45.15,200,6.90468,7.94576765,0,1024.3,10,1/16/2015 15:00,1
LAS,2015,1,16,16,50,26,39.07,190,3.45234,3.972883825,0,1024.2,10,1/16/2015 16:00,1
LAS,2015,1,16,17,51,27,38.96,NA,3.45234,3.972883825,0,1024.8,10,1/16/2015 17:00,1
LAS,2015,1,16,18,55,25,31.03,200,3.45234,3.972883825,0,1023.9,10,1/16/2015 18:00,1
LAS,2015,1,16,19,56,25,30.04,0,0,0,0,1022.7,10,1/16/2015 19:00,1
LAS,2015,1,16,20,57,25,28.89,0,0,0,0,1021.9,10,1/16/2015 20:00,1
LAS,2015,1,16,21,59,26,28.14,NA,3.45234,3.972883825,0,1020.8,10,1/16/2015 21:00,1
LAS,2015,1,16,22,59,27,29.2,NA,3.45234,3.972883825,0,1021,10,1/16/2015 22:00,1
LAS,2015,1,16,23,59,27,29.2,160,4.60312,5.297178434,0,1021.4,10,1/16/2015 23:00,1
LAS,2015,1,17,0,58,28,31.74,180,4.60312,5.297178434,0,1021.2,10,1/17/2015 0:00,1
LAS,2015,1,17,1,56,29,35.37,190,8.05546,9.270062259,0,1021.1,10,1/17/2015 1:00,1
LAS,2015,1,17,2,54,30,39.72,190,6.90468,7.94576765,0,1021,10,1/17/2015 2:00,1
LAS,2015,1,17,3,51,30,44.16,240,5.7539,6.621473042,0,1021.1,10,1/17/2015 3:00,1
LAS,2015,1,17,4,51,30,44.16,220,4.60312,5.297178434,0,1021.7,10,1/17/2015 4:00,1
LAS,2015,1,17,5,47,31,53.47,200,8.05546,9.270062259,0,1022.2,10,1/17/2015 5:00,1
LAS,2015,1,17,6,47,31,53.47,200,10.35702,11.91865148,0,1022.4,10,1/17/2015 6:00,1
LAS,2015,1,17,7,46,31,55.32,200,5.7539,6.621473042,0,1022.5,10,1/17/2015 7:00,1
LAS,2015,1,17,8,45,30,55.56,200,10.35702,11.91865148,0,1022.5,10,1/17/2015 8:00,1
LAS,2015,1,17,9,44,30,57.5,220,6.90468,7.94576765,0,1022.9,10,1/17/2015 9:00,1
LAS,2015,1,17,10,45,30,55.56,190,5.7539,6.621473042,0,1023.2,10,1/17/2015 10:00,1
LAS,2015,1,17,11,44,30,57.5,210,8.05546,9.270062259,0,1023.4,10,1/17/2015 11:00,1
LAS,2015,1,17,12,43,29,57.35,230,8.05546,9.270062259,0,1023.2,10,1/17/2015 12:00,1
LAS,2015,1,17,13,43,29,57.35,200,12.65858,14.56724069,0,1023.6,10,1/17/2015 13:00,1
LAS,2015,1,17,14,42,29,59.36,210,8.05546,9.270062259,0,NA,10,1/17/2015 14:00,1
LAS,2015,1,17,15,46,28,49.19,210,6.90468,7.94576765,0,1024.4,10,1/17/2015 15:00,1
LAS,2015,1,17,16,52,28,39.4,200,4.60312,5.297178434,0,1025.1,10,1/17/2015 16:00,1
LAS,2015,1,17,17,55,25,31.03,180,3.45234,3.972883825,0,1026,10,1/17/2015 17:00,1
LAS,2015,1,17,18,58,24,26.93,160,3.45234,3.972883825,0,1025.8,10,1/17/2015 18:00,1
LAS,2015,1,17,19,60,23,23.83,200,8.05546,9.270062259,0,1024.8,10,1/17/2015 19:00,1
LAS,2015,1,17,20,63,22,20.56,250,3.45234,3.972883825,0,1023.6,10,1/17/2015 20:00,1
LAS,2015,1,17,21,64,23,20.72,170,4.60312,5.297178434,0,1022.9,10,1/17/2015 21:00,1
LAS,2015,1,17,22,63,24,22.52,190,5.7539,6.621473042,0,1022.5,10,1/17/2015 22:00,1
LAS,2015,1,17,23,63,24,22.52,190,5.7539,6.621473042,0,1022.5,10,1/17/2015 23:00,1
LAS,2015,1,18,0,61,26,26.22,180,5.7539,6.621473042,0,1022.9,10,1/18/2015 0:00,1
LAS,2015,1,18,1,59,27,29.2,180,5.7539,6.621473042,0,1023.5,10,1/18/2015 1:00,1
LAS,2015,1,18,2,57,28,32.78,200,10.35702,11.91865148,0,1023.6,10,1/18/2015 2:00,1
LAS,2015,1,18,3,53,30,41.05,200,9.20624,10.59435687,0,1023.7,10,1/18/2015 3:00,1
LAS,2015,1,18,4,52,30,42.72,210,4.60312,5.297178434,0,1023.9,10,1/18/2015 4:00,1
LAS,2015,1,18,5,51,30,44.16,200,8.05546,9.270062259,0,1024.4,10,1/18/2015 5:00,1
LAS,2015,1,18,6,50,30,45.97,210,8.05546,9.270062259,0,1024.4,10,1/18/2015 6:00,1
LAS,2015,1,18,7,48,30,49.5,200,10.35702,11.91865148,0,1024.5,10,1/18/2015 7:00,1
LAS,2015,1,18,8,48,30,49.5,230,5.7539,6.621473042,0,1024.2,10,1/18/2015 8:00,1
LAS,2015,1,18,9,47,30,51.55,200,9.20624,10.59435687,0,1024.3,10,1/18/2015 9:00,1
LAS,2015,1,18,10,45,31,57.63,200,8.05546,9.270062259,0,1024,10,1/18/2015 10:00,1
LAS,2015,1,18,11,46,31,55.32,200,6.90468,7.94576765,0,1024.1,10,1/18/2015 11:00,1
LAS,2015,1,18,12,46,30,53.33,190,10.35702,11.91865148,0,1023.9,10,1/18/2015 12:00,1
LAS,2015,1,18,13,45,30,55.56,210,5.7539,6.621473042,0,1024.5,10,1/18/2015 13:00,1
LAS,2015,1,18,14,45,31,57.63,210,8.05546,9.270062259,0,1025.2,10,1/18/2015 14:00,1
LAS,2015,1,18,15,47,31,53.47,200,5.7539,6.621473042,0,1025.6,10,1/18/2015 15:00,1
LAS,2015,1,18,16,52,31,44.31,240,3.45234,3.972883825,0,1025.8,10,1/18/2015 16:00,1
LAS,2015,1,18,17,54,31,41.2,170,4.60312,5.297178434,0,1025.7,10,1/18/2015 17:00,1
LAS,2015,1,18,18,58,31,35.69,160,4.60312,5.297178434,0,1025,10,1/18/2015 18:00,1
LAS,2015,1,18,19,61,28,28.45,190,4.60312,5.297178434,0,1024,10,1/18/2015 19:00,1
LAS,2015,1,18,20,62,27,26.19,150,3.45234,3.972883825,0,1023.1,10,1/18/2015 20:00,1
LAS,2015,1,18,21,63,28,26.53,0,0,0,0,1022.4,10,1/18/2015 21:00,1
LAS,2015,1,18,22,64,27,24.43,180,3.45234,3.972883825,0,1022.3,10,1/18/2015 22:00,1
LAS,2015,1,18,23,62,28,27.38,160,4.60312,5.297178434,0,1022,10,1/18/2015 23:00,1
LAS,2015,1,19,0,61,29,29.52,190,4.60312,5.297178434,0,1022,10,1/19/2015 0:00,1
LAS,2015,1,19,1,59,29,31.68,210,5.7539,6.621473042,0,1022.6,10,1/19/2015 1:00,1
LAS,2015,1,19,2,58,30,34.41,190,9.20624,10.59435687,0,1022.4,10,1/19/2015 2:00,1
LAS,2015,1,19,3,54,32,43.04,200,10.35702,11.91865148,0,1021.9,10,1/19/2015 3:00,1
LAS,2015,1,19,4,53,32,44.48,200,9.20624,10.59435687,0,1021.8,10,1/19/2015 4:00,1
LAS,2015,1,19,5,52,32,46.28,190,5.7539,6.621473042,0,1021.9,10,1/19/2015 5:00,1
LAS,2015,1,19,6,52,33,48.34,220,5.7539,6.621473042,0,1022.1,10,1/19/2015 6:00,1
LAS,2015,1,19,7,50,33,52.02,210,6.90468,7.94576765,0,1021.4,10,1/19/2015 7:00,1
LAS,2015,1,19,8,48,33,56.01,200,8.05546,9.270062259,0,1021.3,10,1/19/2015 8:00,1
LAS,2015,1,19,9,47,32,55.85,210,6.90468,7.94576765,0,1021.2,10,1/19/2015 9:00,1
LAS,2015,1,19,10,47,33,58.33,220,6.90468,7.94576765,0,1021.1,10,1/19/2015 10:00,1
LAS,2015,1,19,11,47,33,58.33,210,6.90468,7.94576765,0,1020.9,10,1/19/2015 11:00,1
LAS,2015,1,19,12,47,32,55.85,200,9.20624,10.59435687,0,1020.9,10,1/19/2015 12:00,1
LAS,2015,1,19,13,46,32,57.78,200,10.35702,11.91865148,0,1021.2,10,1/19/2015 13:00,1
LAS,2015,1,19,14,47,32,55.85,210,8.05546,9.270062259,0,1021,10,1/19/2015 14:00,1
LAS,2015,1,19,15,49,32,51.85,200,5.7539,6.621473042,0,1021.3,10,1/19/2015 15:00,1
LAS,2015,1,19,16,49,33,54.15,170,4.60312,5.297178434,0,1021.7,10,1/19/2015 16:00,1
LAS,2015,1,19,17,53,32,44.48,170,4.60312,5.297178434,0,1022.1,10,1/19/2015 17:00,1
LAS,2015,1,19,18,56,32,40.05,200,4.60312,5.297178434,0,1021.2,10,1/19/2015 18:00,1
LAS,2015,1,19,19,60,31,33.04,0,0,0,0,1020,10,1/19/2015 19:00,1
LAS,2015,1,19,20,62,30,29.69,190,4.60312,5.297178434,0,NA,10,1/19/2015 20:00,1
LAS,2015,1,19,21,65,29,25.68,190,4.60312,5.297178434,0,1018,10,1/19/2015 21:00,1
LAS,2015,1,19,22,65,28,24.75,170,3.45234,3.972883825,0,1017.7,10,1/19/2015 22:00,1
LAS,2015,1,19,23,65,29,25.68,150,4.60312,5.297178434,0,1017.6,10,1/19/2015 23:00,1
LAS,2015,1,20,0,62,29,28.41,180,5.7539,6.621473042,0,1017.4,10,1/20/2015 0:00,1
LAS,2015,1,20,1,59,31,34.34,180,5.7539,6.621473042,0,1017.7,10,1/20/2015 1:00,1
LAS,2015,1,20,2,56,32,40.05,210,6.90468,7.94576765,0,1018,10,1/20/2015 2:00,1
LAS,2015,1,20,3,55,31,39.61,200,6.90468,7.94576765,0,1018,10,1/20/2015 3:00,1
LAS,2015,1,20,4,54,32,43.04,230,5.7539,6.621473042,0,1018.3,10,1/20/2015 4:00,1
LAS,2015,1,20,5,51,33,49.97,210,9.20624,10.59435687,0,1018.5,10,1/20/2015 5:00,1
LAS,2015,1,20,6,50,32,49.81,200,9.20624,10.59435687,0,1018.4,10,1/20/2015 6:00,1
LAS,2015,1,20,7,49,32,51.85,200,6.90468,7.94576765,0,1018.1,10,1/20/2015 7:00,1
LAS,2015,1,20,8,48,32,53.63,210,8.05546,9.270062259,0,1017.8,10,1/20/2015 8:00,1
LAS,2015,1,20,9,45,32,60.2,210,8.05546,9.270062259,0,1018.1,10,1/20/2015 9:00,1
LAS,2015,1,20,10,45,32,60.2,200,10.35702,11.91865148,0,1018,10,1/20/2015 10:00,1
LAS,2015,1,20,11,45,32,60.2,210,6.90468,7.94576765,0,1017.4,10,1/20/2015 11:00,1
LAS,2015,1,20,12,45,31,57.63,200,8.05546,9.270062259,0,1017.1,10,1/20/2015 12:00,1
LAS,2015,1,20,13,44,30,57.5,210,6.90468,7.94576765,0,1017.7,10,1/20/2015 13:00,1
LAS,2015,1,20,14,47,30,51.55,200,9.20624,10.59435687,0,1018,10,1/20/2015 14:00,1
LAS,2015,1,20,15,48,31,51.34,250,3.45234,3.972883825,0,1018.4,10,1/20/2015 15:00,1
LAS,2015,1,20,16,51,32,47.85,230,3.45234,3.972883825,0,1018.6,10,1/20/2015 16:00,1
LAS,2015,1,20,17,55,30,38.19,190,6.90468,7.94576765,0,1018.7,10,1/20/2015 17:00,1
LAS,2015,1,20,18,56,28,34.09,150,3.45234,3.972883825,0,1018.4,10,1/20/2015 18:00,1
LAS,2015,1,20,19,59,28,30.53,0,0,0,0,1017.2,10,1/20/2015 19:00,1
LAS,2015,1,20,20,58,28,31.74,170,4.60312,5.297178434,0,NA,10,1/20/2015 20:00,1
LAS,2015,1,20,21,59,28,30.53,0,0,0,0,1015.6,10,1/20/2015 21:00,1
LAS,2015,1,20,22,59,28,30.53,220,3.45234,3.972883825,0,1015.3,10,1/20/2015 22:00,1
LAS,2015,1,20,23,59,28,30.53,200,5.7539,6.621473042,0,1014.8,10,1/20/2015 23:00,1
LAS,2015,1,21,0,58,29,32.93,180,4.60312,5.297178434,0,1014.2,10,1/21/2015 0:00,1
LAS,2015,1,21,1,58,29,32.93,210,6.90468,7.94576765,0,1014.4,10,1/21/2015 1:00,1
LAS,2015,1,21,2,57,30,35.54,250,4.60312,5.297178434,0,1014.6,10,1/21/2015 2:00,1
LAS,2015,1,21,3,57,31,36.87,220,5.7539,6.621473042,1.00E-04,1014.8,10,1/21/2015 3:00,1
LAS,2015,1,21,4,60,37,42.19,220,8.05546,9.270062259,1.00E-04,1014.8,10,1/21/2015 4:00,1
LAS,2015,1,21,5,57,41,54.95,220,8.05546,9.270062259,0.01,1015,10,1/21/2015 5:00,1
LAS,2015,1,21,6,54,43,66.28,250,6.90468,7.94576765,1.00E-04,1015.3,10,1/21/2015 6:00,1
LAS,2015,1,21,7,54,43,66.28,NA,4.60312,5.297178434,1.00E-04,1014.5,10,1/21/2015 7:00,1
LAS,2015,1,21,9,52,45,76.88,190,8.05546,9.270062259,0,1015,10,1/21/2015 9:00,1
LAS,2015,1,21,10,52,44,74.29,180,5.7539,6.621473042,0,1015.2,10,1/21/2015 10:00,1
LAS,2015,1,21,11,52,35,52.32,50,8.05546,9.270062259,0,1015.1,10,1/21/2015 11:00,1
LAS,2015,1,21,12,51,33,49.97,40,9.20624,10.59435687,0,1015.6,10,1/21/2015 12:00,1
LAS,2015,1,21,13,51,29,42.26,20,10.35702,11.91865148,0,1016.5,10,1/21/2015 13:00,1
LAS,2015,1,21,14,51,26,37.54,350,12.65858,14.56724069,0,1017.1,10,1/21/2015 14:00,1
LAS,2015,1,21,15,52,25,34.72,10,14.96014,17.21582991,0,1017.8,10,1/21/2015 15:00,1
LAS,2015,1,21,16,53,25,33.36,40,13.80936,15.8915353,0,1018.7,10,1/21/2015 16:00,1
LAS,2015,1,21,17,55,22,27.3,350,16.11092,18.54012452,0,1019.6,10,1/21/2015 17:00,1
LAS,2015,1,21,18,58,21,23.68,360,10.35702,11.91865148,0,1019.2,10,1/21/2015 18:00,1
LAS,2015,1,21,19,59,17,19.23,340,13.80936,15.8915353,0,1018.4,10,1/21/2015 19:00,1
LAS,2015,1,21,20,61,14,15.68,10,11.5078,13.24294608,0,1017.6,10,1/21/2015 20:00,1
LAS,2015,1,21,21,62,12,13.83,340,8.05546,9.270062259,0,1017.4,10,1/21/2015 21:00,1
LAS,2015,1,21,22,63,10,12.27,0,0,0,0,1017.3,10,1/21/2015 22:00,1
